2018-12-10 22:18:35,309 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@3d0d442e: startup date [Mon Dec 10 22:18:35 CET 2018]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | WrapperSimpleAppMain
2019-01-07 10:25:42,459 | WARN  | Transport Connection to: tcp://127.0.0.1:49353 failed: java.io.IOException: Frame size of 1 GB larger than max allowed 100 MB | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:49353@61616
2019-01-07 10:25:58,749 | WARN  | Transport Connection to: tcp://127.0.0.1:49361 failed: java.io.IOException: Frame size of 1 GB larger than max allowed 100 MB | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:49361@61616
2019-01-07 10:26:08,444 | WARN  | Transport Connection to: tcp://127.0.0.1:49377 failed: java.io.IOException: Frame size of 1 GB larger than max allowed 100 MB | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:49377@61616
2019-01-07 10:26:08,667 | WARN  | Transport Connection to: tcp://127.0.0.1:49379 failed: java.io.IOException: Frame size of 1 GB larger than max allowed 100 MB | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:49379@61616
2019-01-07 10:26:42,308 | WARN  | Transport Connection to: tcp://127.0.0.1:49398 failed: java.io.IOException: Frame size of 1 GB larger than max allowed 100 MB | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:49398@61616
2019-01-07 10:26:42,378 | WARN  | Transport Connection to: tcp://127.0.0.1:49400 failed: java.io.IOException: Frame size of 1 GB larger than max allowed 100 MB | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:49400@61616
2019-01-07 10:37:47,659 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@c038203: startup date [Mon Jan 07 10:37:47 CET 2019]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2019-01-07 10:37:49,663 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[C:\Data\Cours\2018-2019\ProjetCsharp\TestActiveMQ\ConsoleApp1\apache-activemq-5.15.8\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2019-01-07 10:37:49,849 | INFO  | JMX consoles can connect to service:jmx:rmi:///jndi/rmi://localhost:1099/jmxrmi | org.apache.activemq.broker.jmx.ManagementContext | JMX connector
2019-01-07 10:37:49,935 | INFO  | Page File: C:\Data\Cours\2018-2019\ProjetCsharp\TestActiveMQ\ConsoleApp1\apache-activemq-5.15.8\data\kahadb\db.data. Recovering pageFile free list due to prior unclean shutdown.. | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2019-01-07 10:37:49,944 | INFO  | Page File: C:\Data\Cours\2018-2019\ProjetCsharp\TestActiveMQ\ConsoleApp1\apache-activemq-5.15.8\data\kahadb\db.data. Recovered pageFile free list of size: 0 | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2019-01-07 10:37:49,949 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2019-01-07 10:37:50,029 | INFO  | PListStore:[C:\Data\Cours\2018-2019\ProjetCsharp\TestActiveMQ\ConsoleApp1\apache-activemq-5.15.8\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2019-01-07 10:37:50,188 | INFO  | Apache ActiveMQ 5.15.8 (localhost, ID:SC-C221-LP15-50185-1546853870050-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2019-01-07 10:37:50,381 | INFO  | Listening for connections at: tcp://SC-C221-LP15:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-01-07 10:37:50,397 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2019-01-07 10:37:50,406 | INFO  | Listening for connections at: amqp://SC-C221-LP15:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-01-07 10:37:50,417 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2019-01-07 10:37:50,440 | INFO  | Listening for connections at: stomp://SC-C221-LP15:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-01-07 10:37:50,449 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2019-01-07 10:37:50,460 | INFO  | Listening for connections at: mqtt://SC-C221-LP15:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-01-07 10:37:50,465 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2019-01-07 10:37:50,483 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | main
2019-01-07 10:37:50,558 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | main
2019-01-07 10:37:50,715 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@416c58f5{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2019-01-07 10:37:50,806 | INFO  | Listening for connections at ws://SC-C221-LP15:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2019-01-07 10:37:50,807 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2019-01-07 10:37:50,815 | INFO  | Apache ActiveMQ 5.15.8 (localhost, ID:SC-C221-LP15-50185-1546853870050-0:1) started | org.apache.activemq.broker.BrokerService | main
2019-01-07 10:37:50,818 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2019-01-07 10:37:52,431 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2019-01-07 10:37:53,422 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2019-01-07 10:37:53,426 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2019-01-07 10:37:53,567 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2019-01-07 10:37:53,929 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2019-01-07 10:37:54,403 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2019-01-07 10:38:20,426 | WARN  | Transport Connection to: tcp://127.0.0.1:50209 failed: java.io.IOException: Frame size of 1 GB larger than max allowed 100 MB | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:50209@61616
2019-01-07 10:38:20,487 | WARN  | Transport Connection to: tcp://127.0.0.1:50215 failed: java.io.IOException: Frame size of 1 GB larger than max allowed 100 MB | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:50215@61616
2019-01-07 10:38:27,467 | WARN  | Transport Connection to: tcp://127.0.0.1:50222 failed: java.io.IOException: Frame size of 1 GB larger than max allowed 100 MB | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:50222@61616
2019-01-07 10:38:27,513 | WARN  | Transport Connection to: tcp://127.0.0.1:50224 failed: java.io.IOException: Frame size of 1 GB larger than max allowed 100 MB | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:50224@61616
2019-01-07 10:39:31,901 | WARN  | Transport Connection to: tcp://0:0:0:0:0:0:0:1:50274 failed: java.io.IOException: Frame size of 1 GB larger than max allowed 100 MB | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///0:0:0:0:0:0:0:1:50274@61616
2019-01-07 10:39:32,339 | WARN  | Transport Connection to: tcp://127.0.0.1:50279 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:50279@61616
2019-01-07 10:39:32,340 | WARN  | Transport Connection to: tcp://127.0.0.1:50281 failed: java.io.IOException: Frame size of 1 GB larger than max allowed 100 MB | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:50281@61616
